open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
23310.4,23316.85,23307.6,23312.65,23313.98,23314.5,23312.9,23313.22,23308.7,23304.98,23265.63,23304.32,23347.28,23340.03,23432.16,23404.32,10.78,11.76,-0.98,53.64,52.39,60.17,60.56,-44.29,-31.45,17.48,24.75,26.07,-1.55,-0.01,-0.01,19.97,23346.06,23308.7,23271.33,0.32,55.29,23340.95,23258.5,0.12,0.23,1.64,0.26,1,0,0,0,0,0.0,0.0,0.04,0.01,0.02,0.01,0.0,0.01,1,1,0.02,0.03,0.06,0.08
23311.5,23311.55,23293.1,23297.0,23311.95,23308.67,23310.4,23310.27,23310.38,23304.22,23266.95,23304.03,23345.16,23339.18,23431.55,23403.25,8.8,11.17,-2.37,48.99,49.39,47.26,56.49,-68.78,-107.95,17.11,23.02,29.44,-25.0,-0.11,-0.0,19.94,23341.98,23310.38,23278.79,0.27,28.82,23340.95,23261.9,0.19,0.15,0.76,0.08,1,0,0,0,0,-0.07,0.07,0.08,0.06,0.0,0.02,0.0,0.0,1,1,-0.06,-0.03,0.06,0.07
23297.0,23306.35,23292.8,23293.8,23307.46,23303.71,23311.7,23307.28,23311.04,23303.23,23268.19,23303.63,23342.93,23338.28,23431.0,23402.16,6.89,10.31,-3.43,48.07,48.8,37.72,48.38,-73.79,-111.26,16.77,21.88,28.09,12.95,0.06,-0.0,19.49,23340.62,23311.04,23281.47,0.25,20.85,23340.95,23277.05,0.2,0.07,0.05,0.0,1,0,0,0,0,-0.01,0.01,0.06,0.01,0.04,0.0,0.0,0.0,-1,1,-0.07,-0.04,0.05,0.07
23293.55,23295.85,23274.65,23275.1,23298.13,23294.17,23308.58,23301.43,23310.39,23300.55,23269.07,23302.51,23340.42,23337.03,23430.36,23400.89,3.82,9.01,-5.19,43.0,45.42,19.38,34.79,-99.29,-171.97,17.25,20.19,32.53,-31.2,-0.13,-0.0,19.61,23342.43,23310.39,23278.35,0.27,-5.07,23340.95,23274.65,0.28,0.0,-0.83,0.09,-1,0,0,0,0,-0.08,0.08,0.09,0.08,0.01,0.0,0.0,0.0,-1,1,-0.15,-0.11,0.07,0.07
23273.05,23288.85,23268.85,23284.8,23292.67,23291.05,23305.04,23298.4,23309.98,23299.05,23270.4,23301.81,23338.16,23335.99,23429.66,23399.74,2.15,7.64,-5.49,46.17,47.4,17.43,24.84,-74.64,-139.78,17.92,18.72,32.28,-35.35,-0.15,-0.0,19.64,23343.09,23309.98,23276.87,0.28,11.98,23340.95,23268.85,0.24,0.07,-1.47,0.26,-1,0,0,0,0,0.04,0.04,0.09,0.05,0.02,0.02,0.0,0.01,-1,1,-0.11,-0.06,0.07,0.07
23284.35,23286.6,23260.95,23266.0,23283.34,23282.7,23298.66,23292.51,23308.21,23295.9,23271.04,23300.41,23335.81,23334.61,23428.8,23398.41,-0.69,5.97,-6.66,41.36,44.14,11.07,15.96,-92.87,-153.47,18.83,17.01,32.14,-63.8,-0.27,-0.0,20.07,23346.37,23308.21,23270.05,0.33,-5.3,23340.95,23260.95,0.32,0.02,-2.23,0.45,-1,0,0,0,0,-0.08,0.08,0.11,0.08,0.01,0.02,0.0,0.0,-1,1,-0.18,-0.13,0.08,0.08
23266.25,23276.05,23263.7,23263.7,23276.68,23276.37,23294.32,23287.27,23305.43,23292.84,23271.68,23298.97,23333.57,23333.2,23427.84,23397.07,-3.09,4.16,-7.25,40.8,43.75,12.12,13.54,-96.12,-142.08,19.69,16.24,30.69,-43.45,-0.19,-0.0,19.51,23347.83,23305.43,23263.04,0.36,0.78,23340.95,23260.95,0.33,0.01,-2.69,0.54,-1,0,0,0,0,-0.01,0.01,0.05,0.01,0.04,0.0,0.0,0.0,-1,1,-0.18,-0.13,0.09,0.09
23261.85,23284.4,23261.3,23279.5,23273.82,23277.41,23290.64,23285.86,23303.71,23291.57,23272.22,23298.21,23331.42,23332.14,23426.92,23395.9,-3.67,2.6,-6.26,46.19,47.1,12.41,11.87,-73.8,-93.08,19.87,17.9,28.13,-36.75,-0.16,-0.0,19.77,23347.36,23303.71,23260.06,0.37,22.27,23340.95,23260.95,0.26,0.08,-2.93,0.6,-1,0,0,1,0,0.07,0.07,0.1,0.08,0.02,0.0,0.0,0.01,-1,1,-0.1,-0.05,0.09,0.1
23279.5,23283.55,23270.9,23275.0,23273.8,23276.61,23285.96,23283.89,23300.75,23289.99,23272.84,23297.3,23329.24,23331.01,23426.07,23394.7,-4.44,1.19,-5.63,44.94,46.27,16.64,13.72,-80.16,-74.32,20.04,17.06,26.81,-46.75,-0.2,-0.0,19.26,23343.77,23300.75,23257.74,0.37,20.07,23340.95,23260.95,0.28,0.06,-2.86,0.59,-1,0,0,0,0,-0.02,0.02,0.05,0.02,0.02,0.02,0.0,0.0,-1,1,-0.11,-0.06,0.08,0.09
23274.8,23291.4,23270.0,23287.35,23274.31,23280.19,23283.49,23284.52,23298.27,23289.74,23273.85,23296.91,23327.6,23330.14,23425.15,23393.63,-4.01,0.15,-4.16,49.03,48.85,28.13,19.06,-61.66,-41.81,19.61,18.61,24.7,-24.75,-0.11,-0.0,19.41,23338.27,23298.27,23258.28,0.34,36.35,23338.45,23260.95,0.22,0.11,-2.48,0.51,-1,0,0,1,0,0.05,0.05,0.09,0.05,0.02,0.02,0.0,0.0,-1,1,-0.05,-0.01,0.06,0.09
23286.45,23298.6,23274.95,23276.95,23276.5,23279.11,23279.92,23283.14,23296.41,23288.52,23275.01,23296.12,23325.95,23329.09,23424.21,23392.47,-4.46,-0.77,-3.69,45.93,46.86,27.16,23.98,-76.71,-33.24,18.71,19.62,22.58,-35.7,-0.15,-0.0,19.72,23336.73,23296.41,23256.09,0.35,25.87,23331.75,23260.95,0.24,0.07,-2.53,0.52,-1,0,0,0,0,-0.04,0.04,0.1,0.04,0.05,0.01,0.0,0.0,-1,1,-0.08,-0.05,0.05,0.09
23276.85,23277.85,23265.25,23268.95,23277.55,23275.72,23277.12,23280.56,23293.76,23286.66,23275.92,23295.06,23324.3,23327.9,23423.23,23391.24,-5.4,-1.7,-3.7,43.65,45.37,24.43,26.57,-88.36,-78.83,18.42,18.7,25.13,-28.05,-0.12,-0.0,19.21,23333.98,23293.76,23253.54,0.35,19.16,23331.75,23260.95,0.27,0.03,-2.52,0.52,-1,0,0,0,0,-0.03,0.03,0.05,0.03,0.0,0.02,0.0,0.0,-1,1,-0.11,-0.08,0.04,0.09
23269.55,23279.2,23268.2,23276.4,23276.93,23275.95,23275.38,23279.8,23293.54,23285.68,23276.81,23294.33,23322.59,23326.88,23422.28,23390.09,-5.47,-2.45,-3.02,46.32,47.02,20.12,23.9,-74.59,-57.24,18.05,18.43,24.07,-17.4,-0.07,-0.0,18.62,23334.09,23293.54,23252.98,0.35,28.87,23331.75,23260.95,0.24,0.07,-2.97,0.71,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.07,-0.04,0.03,0.09
23275.75,23278.95,23273.05,23273.55,23276.64,23275.15,23275.22,23278.67,23291.9,23284.52,23277.36,23293.51,23321.01,23325.82,23421.22,23388.93,-5.7,-3.1,-2.6,45.44,46.46,19.87,21.47,-77.46,-49.55,17.71,17.99,23.5,-1.55,-0.01,-0.0,17.71,23332.9,23291.9,23250.9,0.35,27.63,23331.75,23260.95,0.25,0.05,-3.05,0.74,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.0,0.0,0.0,-1,-1,-0.08,-0.05,0.03,0.09
23272.8,23274.2,23249.45,23251.4,23269.45,23267.23,23271.88,23273.71,23288.46,23281.37,23277.95,23291.86,23319.14,23324.35,23420.03,23387.57,-7.58,-4.0,-3.58,39.15,42.32,17.03,19.0,-96.86,-162.73,18.62,16.25,30.47,-33.4,-0.14,-0.0,18.22,23330.91,23288.46,23246.01,0.36,6.35,23331.75,23249.45,0.35,0.01,-3.19,0.75,-1,0,0,0,0,-0.1,0.1,0.11,0.09,0.01,0.01,0.0,0.0,-1,-1,-0.16,-0.13,0.04,0.09
23250.9,23258.35,23243.75,23245.25,23263.11,23259.91,23269.8,23268.53,23284.23,23277.93,23278.84,23290.03,23317.39,23322.78,23418.7,23386.15,-9.46,-5.09,-4.37,37.6,41.25,9.36,15.42,-97.6,-212.06,19.71,15.3,30.97,-20.75,-0.09,-0.0,17.96,23326.21,23284.23,23242.25,0.36,3.57,23329.8,23243.75,0.36,0.01,-3.15,0.75,-1,0,0,0,0,-0.03,0.03,0.06,0.02,0.03,0.01,0.0,0.0,-1,-1,-0.17,-0.14,0.06,0.09
23244.4,23244.45,23235.65,23239.5,23257.22,23253.1,23267.38,23263.26,23280.85,23274.27,23279.56,23288.05,23315.66,23321.13,23417.25,23384.69,-11.28,-6.33,-4.95,36.15,40.26,3.88,10.09,-93.88,-213.65,21.05,14.7,33.08,-24.2,-0.1,-0.0,17.36,23325.7,23280.85,23236.0,0.39,3.9,23329.65,23235.65,0.39,0.02,-3.43,0.78,-1,0,0,0,0,-0.02,0.02,0.04,0.02,0.0,0.02,0.0,0.0,-1,-1,-0.18,-0.15,0.07,0.1
23239.15,23239.15,23223.4,23226.7,23247.28,23244.3,23262.11,23256.61,23276.37,23269.74,23280.11,23285.65,23313.6,23319.26,23415.74,23383.12,-13.6,-7.78,-5.82,33.1,38.1,4.3,5.85,-95.61,-191.83,22.74,13.72,35.94,-52.8,-0.23,-0.0,17.27,23323.99,23276.37,23228.76,0.41,-2.16,23329.65,23223.4,0.44,0.01,-3.64,0.78,-1,0,0,0,0,-0.06,0.06,0.07,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.21,-0.18,0.09,0.1
23226.9,23242.45,23225.7,23240.2,23240.61,23242.93,23258.62,23253.63,23272.3,23266.93,23280.76,23283.86,23311.7,23317.7,23414.27,23381.7,-14.18,-9.06,-5.12,38.95,41.57,10.95,6.38,-77.66,-122.36,24.02,14.13,33.45,-34.8,-0.15,-0.0,17.23,23317.58,23272.3,23227.01,0.39,14.56,23321.75,23223.4,0.35,0.07,-3.44,0.77,-1,0,0,0,0,0.06,0.06,0.07,0.06,0.01,0.01,0.0,0.0,-1,-1,-0.14,-0.11,0.09,0.1
23239.0,23242.35,23227.15,23231.4,23236.61,23239.09,23253.03,23249.58,23268.26,23263.54,23280.98,23281.81,23309.89,23315.99,23412.78,23380.2,-15.18,-10.29,-4.9,36.7,40.03,12.46,9.23,-89.36,-107.27,25.2,13.24,31.32,-55.95,-0.24,-0.0,17.09,23313.02,23268.26,23223.5,0.38,8.82,23316.85,23223.4,0.37,0.03,-3.4,0.77,-1,0,0,0,0,-0.04,0.04,0.07,0.03,0.01,0.02,0.0,0.01,-1,-1,-0.16,-0.14,0.08,0.1
23230.9,23232.65,23211.85,23214.0,23230.36,23230.73,23246.74,23243.11,23263.33,23258.82,23280.72,23279.15,23307.86,23313.97,23411.06,23378.55,-17.18,-11.67,-5.52,32.67,37.18,11.82,11.74,-97.52,-129.46,26.87,12.1,34.94,-62.95,-0.27,-0.0,17.35,23309.16,23263.33,23217.5,0.39,-3.81,23311.55,23211.85,0.42,0.01,-3.47,0.76,-1,0,0,0,0,-0.07,0.07,0.09,0.07,0.01,0.01,0.0,0.0,-1,-1,-0.21,-0.19,0.09,0.1
23213.5,23224.75,23210.2,23218.25,23226.11,23226.57,23241.66,23238.59,23259.39,23254.96,23280.57,23276.76,23305.88,23312.07,23409.25,23376.95,-18.21,-12.97,-5.24,34.56,38.31,7.41,10.56,-90.89,-112.42,28.47,11.37,33.51,-50.7,-0.22,-0.0,17.15,23306.49,23259.39,23212.29,0.4,6.32,23306.35,23210.2,0.38,0.03,-3.59,0.77,-1,0,0,0,0,0.02,0.02,0.06,0.02,0.03,0.01,0.0,0.0,-1,-1,-0.18,-0.16,0.09,0.1
23218.05,23227.25,23217.4,23219.45,23224.66,23224.2,23235.97,23235.11,23255.67,23251.58,23279.71,23274.51,23303.93,23310.24,23407.42,23375.39,-18.71,-14.12,-4.59,35.11,38.63,7.35,8.86,-89.54,-88.24,29.7,11.96,32.09,-56.95,-0.24,-0.0,16.63,23303.05,23255.67,23208.29,0.41,11.78,23298.6,23210.2,0.34,0.04,-3.61,0.77,-1,0,0,0,0,0.01,0.01,0.04,0.01,0.03,0.0,0.0,0.0,-1,-1,-0.16,-0.14,0.08,0.1
23219.4,23238.2,23218.2,23235.75,23223.77,23228.05,23232.19,23235.23,23253.7,23250.07,23279.2,23272.99,23302.18,23308.76,23405.77,23374.0,-17.6,-14.82,-2.78,42.26,42.94,16.16,10.3,-71.1,-51.08,29.77,15.59,29.37,-37.8,-0.16,-0.0,16.87,23300.96,23253.7,23206.45,0.41,31.0,23298.6,23210.2,0.27,0.11,-3.59,0.77,-1,0,0,0,0,0.07,0.07,0.09,0.07,0.01,0.01,0.0,0.0,-1,-1,-0.08,-0.06,0.05,0.1
23235.7,23238.55,23228.95,23234.5,23224.39,23230.2,23230.5,23235.1,23251.19,23248.59,23278.88,23271.48,23300.42,23307.29,23404.18,23372.61,-16.62,-15.18,-1.44,41.88,42.7,24.86,16.12,-64.78,-32.65,29.8,15.08,28.14,-16.9,-0.07,-0.0,16.35,23296.89,23251.19,23205.49,0.39,31.74,23298.6,23210.2,0.28,0.1,-3.37,0.72,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.0,-1,-1,-0.07,-0.06,0.05,0.1
23234.7,23234.95,23225.85,23234.5,23228.49,23231.63,23229.42,23234.99,23249.62,23247.25,23278.49,23270.03,23298.49,23305.85,23402.63,23371.23,-15.66,-15.27,-0.39,41.88,42.7,33.11,24.71,-64.78,-35.63,29.99,14.47,28.38,-10.75,-0.05,-0.0,15.83,23295.34,23249.62,23203.89,0.39,33.47,23298.6,23210.2,0.28,0.1,-3.38,0.73,-1,1,0,0,0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,-1,-1,-0.07,-0.05,0.04,0.1
23233.55,23253.8,23230.5,23252.05,23235.25,23238.44,23230.68,23238.09,23249.03,23247.7,23278.36,23269.33,23296.76,23304.79,23401.2,23370.05,-13.34,-14.89,1.55,49.31,47.28,43.77,33.91,-39.13,46.61,28.5,21.22,25.5,12.55,0.05,-0.0,16.37,23294.32,23249.03,23203.75,0.39,53.33,23298.6,23210.2,0.2,0.18,-3.12,0.63,-1,0,0,1,0,0.08,0.08,0.1,0.08,0.01,0.01,0.0,0.0,-1,-1,0.01,0.02,0.05,0.1
23251.6,23263.0,23245.3,23246.05,23240.57,23240.98,23232.62,23239.54,23247.36,23247.55,23278.09,23268.41,23295.03,23303.62,23399.71,23368.81,-11.84,-14.28,2.44,47.09,45.96,50.7,42.53,-43.98,110.9,26.47,23.58,23.54,19.35,0.08,-0.0,16.46,23290.44,23247.36,23204.28,0.37,48.48,23298.6,23210.2,0.23,0.15,-2.68,0.52,-1,0,0,0,0,-0.03,0.03,0.08,0.02,0.05,0.0,0.0,0.0,-1,-1,-0.01,-0.01,0.05,0.1
23245.95,23247.1,23219.2,23223.75,23238.17,23235.23,23230.97,23236.67,23244.8,23245.28,23277.1,23266.66,23293.08,23302.04,23397.91,23367.37,-12.31,-13.88,1.57,39.91,41.45,47.52,47.33,-74.34,-30.8,26.05,20.86,31.61,-16.45,-0.07,-0.0,17.28,23287.08,23244.8,23202.51,0.36,25.11,23298.6,23210.2,0.32,0.06,-2.58,0.5,-1,0,0,0,0,-0.1,0.1,0.12,0.1,0.0,0.02,0.0,0.0,-1,-1,-0.09,-0.09,0.05,0.09
23222.75,23234.45,23218.85,23234.2,23238.11,23234.89,23231.25,23236.22,23242.14,23244.22,23276.01,23265.39,23291.24,23300.7,23396.15,23366.05,-11.71,-13.45,1.74,44.2,44.14,42.38,46.87,-54.55,-29.66,25.67,19.51,29.71,2.8,0.01,-0.0,17.16,23279.82,23242.14,23204.46,0.32,39.47,23298.6,23210.2,0.28,0.1,-2.06,0.4,-1,0,0,0,0,0.04,0.04,0.07,0.05,0.0,0.02,0.0,0.0,-1,-1,-0.03,-0.04,0.05,0.08
23234.45,23239.05,23220.2,23220.55,23235.32,23230.11,23231.9,23233.37,23239.32,23241.97,23275.19,23263.63,23289.19,23299.11,23394.29,23364.6,-12.19,-13.2,1.01,40.16,41.52,30.24,40.04,-80.4,-48.03,24.97,19.89,27.39,6.55,0.03,-0.0,17.28,23274.52,23239.32,23204.12,0.3,23.34,23279.2,23210.2,0.25,0.04,-1.82,0.36,-1,0,0,0,1,-0.06,0.06,0.08,0.06,0.02,0.0,0.0,0.0,-1,-1,-0.08,-0.09,0.05,0.08
23219.8,23228.45,23217.6,23227.25,23230.36,23229.16,23232.8,23232.26,23237.24,23240.57,23274.47,23262.2,23287.24,23297.69,23392.53,23363.23,-11.89,-12.94,1.04,42.92,43.26,32.45,35.02,-67.71,-63.35,24.46,18.97,27.23,9.0,0.04,-0.0,16.82,23270.03,23237.24,23204.44,0.28,34.78,23279.2,23210.2,0.22,0.07,-1.53,0.29,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.04,-0.06,0.05,0.07
23226.4,23228.35,23218.3,23220.25,23225.2,23226.19,23232.88,23230.07,23234.43,23238.63,23273.26,23260.56,23285.35,23296.16,23390.75,23361.81,-12.09,-12.77,0.68,40.81,41.89,23.64,28.78,-80.97,-73.62,23.99,18.14,26.04,0.8,0.0,-0.0,16.34,23262.62,23234.43,23206.24,0.24,24.85,23278.95,23210.2,0.25,0.04,-1.15,0.22,-1,0,0,0,0,-0.03,0.03,0.04,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.06,-0.08,0.04,0.06
23221.55,23238.8,23220.45,23227.35,23225.92,23226.57,23232.04,23229.58,23232.12,23237.56,23272.05,23259.26,23283.58,23294.79,23389.1,23360.47,-11.53,-12.52,0.99,43.83,43.78,27.94,28.01,-67.52,-6.66,22.71,21.21,23.95,-8.4,-0.04,-0.0,16.5,23253.96,23232.12,23210.27,0.19,39.09,23274.2,23210.2,0.2,0.07,-0.63,0.11,-1,0,0,0,0,0.03,0.03,0.08,0.02,0.05,0.0,0.01,0.0,-1,-1,-0.02,-0.04,0.05,0.05
23226.55,23236.5,23225.0,23234.45,23225.97,23229.2,23232.04,23230.46,23231.27,23237.26,23270.88,23258.28,23281.82,23293.6,23387.72,23359.22,-10.4,-12.1,1.7,46.76,45.64,32.48,28.02,-54.07,17.05,21.52,20.13,22.73,-0.05,-0.0,-0.01,16.14,23251.3,23231.27,23211.24,0.17,57.94,23263.0,23210.2,0.12,0.1,-0.3,0.03,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,0.01,-0.01,0.05,0.04
23233.9,23233.9,23216.95,23222.7,23226.4,23227.03,23230.86,23229.05,23230.14,23235.88,23269.3,23256.89,23280.06,23292.19,23386.28,23357.86,-10.33,-11.74,1.41,42.78,43.16,30.3,30.24,-87.51,-74.24,20.97,18.58,24.52,-11.8,-0.05,-0.01,16.24,23249.42,23230.14,23210.86,0.17,30.7,23263.0,23210.2,0.17,0.05,-0.2,0.01,-1,0,0,0,0,-0.05,0.05,0.07,0.05,0.0,0.02,0.0,0.0,-1,-1,-0.03,-0.06,0.05,0.04
23224.1,23224.1,23211.6,23222.15,23225.38,23225.41,23227.87,23227.8,23229.28,23234.57,23267.36,23255.53,23278.24,23290.81,23384.79,23356.51,-10.2,-11.43,1.23,42.6,43.05,26.31,29.7,-79.47,-130.93,20.8,17.54,25.54,-29.9,-0.13,-0.01,15.97,23248.35,23229.28,23210.2,0.16,31.32,23263.0,23210.2,0.18,0.05,-0.16,0.01,-1,0,1,0,0,-0.0,0.0,0.05,0.01,0.0,0.05,0.01,0.0,-1,-1,-0.03,-0.05,0.04,0.04
23223.75,23233.6,23223.75,23226.55,23226.64,23225.79,23225.92,23227.57,23229.27,23233.8,23265.61,23254.39,23276.32,23289.53,23383.31,23355.21,-9.64,-11.07,1.44,44.64,44.29,20.7,25.77,-70.91,-28.88,19.83,20.96,24.21,-19.5,-0.08,-0.01,15.65,23248.35,23229.27,23210.19,0.16,42.88,23263.0,23210.2,0.16,0.07,-0.24,0.02,-1,0,0,0,0,0.02,0.02,0.04,0.01,0.03,0.0,0.01,0.0,-1,-1,-0.01,-0.03,0.02,0.04
23227.05,23229.1,23213.35,23215.1,23224.19,23222.22,23225.06,23225.3,23228.01,23232.02,23263.23,23252.85,23274.21,23288.06,23381.75,23353.82,-10.0,-10.86,0.86,40.6,41.8,18.81,21.94,-93.19,-111.5,19.6,19.45,27.21,-8.65,-0.04,-0.01,15.65,23247.35,23228.01,23208.67,0.17,16.62,23263.0,23210.2,0.21,0.02,-0.27,0.03,-1,0,0,0,1,-0.05,0.05,0.07,0.05,0.01,0.01,0.0,0.0,-1,-1,-0.06,-0.07,0.03,0.04
23215.6,23216.05,23201.45,23204.15,23218.13,23216.2,23222.05,23221.46,23226.65,23229.37,23260.58,23250.94,23271.97,23286.4,23380.17,23352.33,-11.04,-10.89,-0.14,37.14,39.56,13.43,17.64,-95.61,-189.02,20.05,18.15,30.85,-30.05,-0.13,-0.01,15.58,23248.52,23226.65,23204.78,0.19,-1.45,23263.0,23201.45,0.25,0.01,-0.56,0.09,-1,0,0,0,0,-0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.1,-0.11,0.04,0.05
23205.2,23205.6,23191.6,23191.8,23211.95,23208.07,23219.18,23216.07,23225.54,23225.79,23258.13,23248.62,23269.77,23284.53,23378.53,23350.73,-12.71,-11.26,-1.45,33.66,37.2,3.83,12.02,-99.72,-228.98,20.94,16.98,33.4,-28.75,-0.12,-0.01,15.47,23251.7,23225.54,23199.38,0.23,-14.5,23263.0,23191.6,0.31,0.0,-1.26,0.31,-1,0,0,0,0,-0.05,0.05,0.06,0.06,0.0,0.0,0.0,0.0,-1,-1,-0.15,-0.15,0.05,0.06
23194.5,23209.5,23190.45,23206.85,23208.89,23207.66,23217.14,23214.39,23224.97,23223.99,23255.82,23246.98,23267.58,23282.99,23376.94,23349.3,-12.68,-11.54,-1.14,40.93,41.65,11.21,9.49,-71.05,-145.16,21.43,17.28,30.51,-20.4,-0.09,-0.01,15.72,23252.21,23224.97,23197.73,0.23,16.74,23263.0,23190.45,0.24,0.07,-1.64,0.48,-1,0,0,0,0,0.06,0.06,0.08,0.05,0.01,0.02,0.01,0.0,-1,-1,-0.08,-0.07,0.06,0.06
23206.95,23213.15,23200.75,23210.0,23205.58,23208.44,23216.11,23213.59,23224.5,23222.65,23254.41,23245.53,23265.34,23281.54,23375.29,23347.92,-12.26,-11.69,-0.57,42.35,42.55,23.15,12.73,-59.77,-83.08,21.54,17.98,28.77,-10.25,-0.04,-0.01,15.48,23252.42,23224.5,23196.57,0.24,24.04,23263.0,23190.45,0.23,0.08,-1.94,0.64,-1,0,0,0,0,0.01,0.01,0.05,0.01,0.01,0.03,0.0,0.0,-1,-1,-0.06,-0.05,0.06,0.06
23210.95,23222.45,23209.1,23215.0,23205.56,23210.63,23214.88,23213.85,23223.46,23221.93,23252.58,23244.33,23263.06,23280.22,23373.67,23346.59,-11.39,-11.63,0.24,44.63,43.98,39.9,24.75,-49.49,-20.14,20.86,21.19,26.98,-12.35,-0.05,-0.01,15.33,23251.18,23223.46,23195.74,0.24,34.74,23263.0,23190.45,0.21,0.11,-1.9,0.62,-1,0,0,0,0,0.02,0.02,0.06,0.02,0.03,0.01,0.0,0.0,-1,-1,-0.04,-0.03,0.05,0.06
23216.55,23221.45,23205.45,23218.75,23208.48,23213.33,23213.3,23214.74,23222.67,23221.62,23250.55,23243.33,23260.79,23279.01,23372.03,23345.32,-10.28,-11.36,1.08,46.35,45.06,49.76,37.6,-41.47,-16.77,20.46,19.62,26.67,-15.7,-0.07,-0.01,15.38,23249.98,23222.67,23195.36,0.24,42.82,23263.0,23190.45,0.19,0.12,-1.79,0.57,-1,0,0,0,0,0.02,0.02,0.07,0.01,0.01,0.05,0.01,0.0,-1,-1,-0.02,-0.01,0.04,0.06
23218.8,23224.4,23216.35,23218.4,23213.8,23215.02,23212.88,23215.4,23221.87,23221.32,23248.32,23242.35,23258.56,23277.81,23370.42,23344.06,-9.32,-10.95,1.63,46.2,44.97,55.62,48.42,-42.19,21.81,19.83,20.27,25.63,-4.3,-0.02,-0.01,14.86,23248.68,23221.87,23195.05,0.23,43.53,23263.0,23190.45,0.19,0.12,-1.67,0.51,-1,1,0,0,0,-0.0,0.0,0.03,0.0,0.02,0.01,0.0,0.0,-1,-1,-0.01,-0.01,0.04,0.06
23219.65,23229.0,23216.7,23221.1,23216.65,23217.05,23212.77,23216.44,23220.32,23221.3,23246.6,23241.52,23256.38,23276.68,23368.9,23342.84,-8.25,-10.41,2.16,47.56,45.8,59.91,55.1,-36.61,42.49,18.86,21.3,24.1,-1.05,-0.0,-0.01,14.67,23243.28,23220.32,23197.36,0.2,51.7,23263.0,23190.45,0.18,0.13,-1.2,0.36,-1,0,0,0,0,0.01,0.01,0.05,0.01,0.03,0.01,0.01,0.0,-1,-1,0.0,-0.0,0.04,0.05
23222.45,23222.75,23210.65,23220.5,23218.75,23218.2,23212.16,23217.18,23219.04,23221.22,23244.69,23240.7,23254.16,23275.57,23367.44,23341.62,-7.36,-9.8,2.44,47.27,45.64,62.15,59.23,-34.74,15.2,18.39,20.03,25.64,-6.05,-0.03,-0.01,14.49,23238.75,23219.04,23199.34,0.17,53.7,23247.1,23190.45,0.11,0.13,-0.79,0.22,-1,0,0,0,0,-0.0,0.0,0.05,0.01,0.0,0.04,0.01,0.0,-1,-1,0.01,-0.0,0.04,0.04
23219.25,23224.3,23214.8,23216.95,23219.14,23217.78,23212.35,23217.14,23218.7,23220.81,23242.59,23239.76,23251.96,23274.41,23366.12,23340.38,-6.87,-9.21,2.35,45.54,44.67,63.21,61.76,-39.01,33.34,17.81,19.85,24.41,1.85,0.01,-0.01,14.13,23238.31,23218.7,23199.1,0.17,45.53,23239.05,23190.45,0.1,0.11,-0.75,0.19,-1,0,0,0,0,-0.02,0.02,0.04,0.01,0.02,0.01,0.0,0.01,1,-1,-0.01,-0.02,0.04,0.04
23217.15,23217.15,23203.1,23205.2,23216.43,23213.59,23212.46,23214.97,23217.25,23219.33,23240.46,23238.41,23252.16,23273.04,23364.58,23339.03,-7.34,-8.84,1.5,40.27,41.6,53.48,59.61,-65.82,-54.53,18.08,18.44,28.59,1.05,0.0,-0.01,14.13,23236.34,23217.25,23198.16,0.16,18.43,23239.05,23190.45,0.15,0.06,-0.7,0.18,-1,0,0,0,0,-0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.05,-0.06,0.04,0.04
23204.3,23217.3,23201.5,23216.6,23216.07,23214.59,23214.94,23215.26,23217.06,23219.07,23238.53,23237.55,23252.08,23271.92,23363.05,23337.81,-6.71,-8.41,1.7,46.71,45.42,51.93,56.2,-39.4,-17.77,18.43,16.98,27.13,24.8,0.11,-0.01,14.25,23236.08,23217.06,23198.03,0.16,48.8,23238.8,23190.45,0.1,0.11,-0.65,0.16,-1,0,0,0,0,0.05,0.05,0.07,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.0,-0.01,0.02,0.04
