,datetime,open,high,low,close,volume
0,1736480700,23551.9,23587.4,23537.95,23573.55,0
1,1736480820,23574.35,23582.25,23560.95,23576.1,0
2,1736480940,23577.15,23595.8,23559.85,23588.95,0
3,1736481060,23591.1,23596.0,23573.9,23577.75,0
4,1736481180,23576.1,23590.75,23565.65,23565.65,0
5,1736481300,23565.05,23574.75,23542.9,23551.55,0
6,1736481420,23551.35,23552.9,23520.35,23524.2,0
7,1736481540,23524.0,23525.15,23512.8,23520.8,0
8,1736481660,23520.35,23521.4,23497.55,23499.0,0
9,1736481780,23497.7,23498.9,23456.35,23458.6,0
10,1736481900,23461.6,23464.6,23443.0,23449.0,0
11,1736482020,23449.15,23456.85,23436.4,23443.15,0
12,1736482140,23442.4,23467.25,23432.3,23465.3,0
13,1736482260,23464.75,23480.8,23453.55,23469.8,0
14,1736482380,23470.3,23491.6,23469.3,23475.1,0
15,1736482500,23475.6,23476.25,23443.05,23447.0,0
16,1736482620,23448.1,23449.15,23430.95,23437.65,0
17,1736482740,23437.25,23441.5,23414.3,23419.95,0
18,1736482860,23420.4,23421.35,23408.55,23415.05,0
19,1736482980,23415.35,23433.15,23413.05,23417.65,0
20,1736483100,23417.1,23426.4,23407.45,23422.95,0
21,1736483220,23422.25,23422.55,23377.15,23379.5,0
22,1736483340,23378.6,23380.6,23364.25,23365.55,0
23,1736483460,23364.95,23382.35,23362.45,23380.45,0
24,1736483580,23378.5,23379.2,23355.1,23358.8,0
25,1736483700,23356.7,23364.25,23344.35,23364.0,0
26,1736483820,23364.35,23399.4,23359.4,23387.8,0
27,1736483940,23384.95,23399.6,23382.0,23386.3,0
28,1736484060,23384.35,23400.95,23373.95,23381.6,0
29,1736484180,23380.3,23397.05,23369.6,23396.55,0
30,1736484300,23396.6,23402.3,23380.95,23384.2,0
31,1736484420,23381.65,23403.35,23381.65,23402.15,0
32,1736484540,23400.25,23420.9,23400.25,23405.25,0
33,1736484660,23406.15,23428.25,23406.15,23428.2,0
34,1736484780,23428.7,23444.6,23422.0,23440.95,0
35,1736484900,23440.5,23441.65,23427.25,23429.65,0
36,1736485020,23427.5,23431.7,23401.45,23409.0,0
37,1736485140,23408.75,23413.75,23401.85,23412.45,0
38,1736485260,23411.75,23412.9,23392.5,23393.65,0
39,1736485380,23392.35,23399.15,23390.15,23396.4,0
40,1736485500,23394.4,23423.05,23390.65,23420.5,0
41,1736485620,23418.05,23423.4,23391.2,23402.7,0
42,1736485740,23400.9,23403.35,23390.05,23402.9,0
43,1736485860,23400.8,23430.4,23399.1,23426.3,0
44,1736485980,23424.8,23442.0,23419.75,23438.2,0
45,1736486100,23436.45,23456.8,23428.75,23454.45,0
46,1736486220,23453.7,23467.05,23453.7,23463.45,0
47,1736486340,23462.2,23465.35,23441.2,23444.4,0
48,1736486460,23443.25,23472.85,23443.25,23472.85,0
49,1736486580,23471.3,23475.05,23458.8,23464.85,0
50,1736486700,23463.3,23469.4,23460.75,23464.75,0
51,1736486820,23464.65,23468.05,23455.8,23467.05,0
52,1736486940,23465.85,23487.6,23458.55,23484.85,0
53,1736487060,23486.3,23493.55,23484.65,23488.95,0
54,1736487180,23488.4,23513.2,23486.4,23512.3,0
55,1736487300,23510.35,23535.9,23510.35,23528.3,0
56,1736487420,23525.95,23531.1,23519.75,23528.7,0
57,1736487540,23530.1,23538.95,23521.85,23535.1,0
