,datetime,open,high,low,close,volume
0,1736480700,77682.59,77890.97,77653.43,77659.6,0
1,1736481600,77659.06,77673.77,77362.79,77527.74,0
2,1736482500,77521.5,77521.5,77168.67,77171.49,0
3,1736483400,77178.85,77272.53,77099.55,77237.26,0
4,1736484300,77236.29,77426.63,77234.6,77306.78,0
5,1736485200,77306.99,77428.54,77264.69,77417.19,0
6,1736486100,77416.66,77518.98,77383.75,77467.91,0
7,1736487000,77468.7,77770.66,77468.7,77770.66,0
8,1736487900,77770.28,77900.92,77663.99,77765.88,0
9,1736488800,77766.75,77919.7,77630.23,77630.23,0
10,1736489700,77631.21,77748.74,77610.62,77735.71,0
11,1736490600,77736.83,77778.45,77540.83,77683.7,0
12,1736491500,77683.25,77816.0,77637.66,77654.66,0
13,1736492400,77651.18,77710.21,77606.75,77705.49,0
14,1736493300,77705.77,77744.9,77667.5,77673.52,0
15,1736494200,77673.42,77720.76,77661.23,77665.14,0
16,1736495100,77664.85,77714.49,77572.3,77582.8,0
17,1736496000,77577.15,77639.38,77562.73,77630.13,0
18,1736496900,77629.91,77710.7,77626.85,77674.94,0
19,1736497800,77674.35,77705.08,77443.3,77444.03,0
20,1736498700,77441.67,77452.8,77294.04,77405.02,0
21,1736499600,77404.66,77423.6,77294.85,77373.3,0
22,1736500500,77373.32,77417.0,77303.93,77312.91,0
23,1736501400,77316.66,77381.89,77273.44,77330.5,0
24,1736502300,77322.12,77450.59,77320.85,77422.4,0
25,1736739900,76629.9,76846.99,76535.24,76819.71,0
26,1736740800,76811.35,76842.74,76670.49,76786.41,0
27,1736741700,76785.41,76796.89,76624.42,76740.06,0
28,1736742600,76739.96,76898.69,76685.43,76893.23,0
29,1736743500,76914.72,77080.65,76878.08,77077.55,0
30,1736744400,77079.08,77128.35,76928.41,77009.15,0
31,1736745300,77008.86,77113.11,76995.72,77007.59,0
32,1736746200,77006.02,77032.74,76900.5,76959.27,0
33,1736747100,76962.94,77025.15,76828.81,76840.88,0
34,1736748000,76841.26,76844.76,76741.57,76815.74,0
35,1736748900,76813.37,76892.44,76756.38,76756.46,0
36,1736749800,76763.44,76812.79,76729.76,76762.0,0
37,1736750700,76763.12,76770.71,76675.54,76764.42,0
38,1736751600,76764.04,76798.33,76705.85,76771.64,0
39,1736752500,76767.0,76767.72,76621.87,76633.19,0
40,1736753400,76634.67,76681.71,76594.49,76613.71,0
41,1736754300,76614.28,76656.2,76585.03,76640.31,0
42,1736755200,76644.57,76654.89,76543.69,76562.47,0
43,1736756100,76567.58,76583.73,76447.89,76451.51,0
44,1736757000,76453.47,76512.56,76408.48,76455.7,0
45,1736757900,76466.97,76517.3,76418.45,76449.59,0
46,1736758800,76450.17,76461.11,76249.72,76340.35,0
47,1736759700,76341.38,76440.31,76308.28,76380.16,0
48,1736760600,76381.92,76393.67,76269.47,76365.15,0
49,1736761500,76364.98,76393.95,76318.17,76347.26,0
50,1736826300,76335.75,76779.49,76335.75,76692.18,0
51,1736827200,76692.68,76719.12,76586.15,76663.79,0
52,1736828100,76660.49,76751.83,76571.03,76664.54,0
53,1736829000,76666.47,76678.45,76532.83,76574.39,0
54,1736829900,76574.64,76601.81,76517.57,76600.76,0
55,1736830800,76603.16,76662.41,76578.56,76655.72,0
56,1736831700,76655.86,76722.9,76640.34,76699.72,0
57,1736832600,76704.03,76835.4,76698.63,76824.95,0
58,1736833500,76827.29,76835.61,76737.42,76769.57,0
59,1736834400,76761.77,76767.66,76635.22,76647.62,0
60,1736835300,76647.58,76659.56,76578.05,76648.58,0
61,1736836200,76650.04,76652.5,76568.82,76602.27,0
62,1736837100,76604.01,76614.72,76531.49,76568.94,0
63,1736838000,76571.01,76619.67,76543.7,76604.43,0
64,1736838900,76602.07,76648.76,76521.79,76527.09,0
65,1736839800,76529.25,76532.6,76480.58,76530.13,0
66,1736840700,76531.72,76559.0,76510.79,76537.23,0
67,1736841600,76536.3,76542.19,76495.39,76514.54,0
68,1736842500,76515.72,76535.33,76486.66,76528.1,0
69,1736843400,76528.56,76614.97,76503.67,76595.91,0
70,1736844300,76596.87,76632.64,76582.54,76584.27,0
71,1736845200,76584.2,76599.49,76512.9,76552.71,0
72,1736846100,76551.84,76608.2,76520.39,76526.37,0
73,1736847000,76524.04,76556.96,76448.65,76514.13,0
74,1736847900,76514.09,76689.28,76492.77,76670.02,0
75,1736912700,76900.14,76901.16,76691.3,76693.82,0
76,1736913600,76697.48,76726.1,76555.94,76669.77,0
77,1736914500,76670.21,76742.26,76612.47,76729.33,0
78,1736915400,76729.78,76773.6,76667.29,76742.39,0
79,1736916300,76745.57,76832.64,76744.02,76806.21,0
80,1736917200,76806.34,76915.88,76775.59,76913.7,0
81,1736918100,76913.73,76991.05,76902.29,76918.24,0
82,1736919000,76925.36,76962.8,76789.61,76847.01,0
83,1736919900,76846.66,76875.04,76827.47,76828.32,0
84,1736920800,76825.54,76835.5,76689.26,76726.05,0
85,1736921700,76725.42,76808.49,76725.42,76793.89,0
86,1736922600,76794.13,76822.26,76720.0,76729.57,0
87,1736923500,76729.71,76741.16,76669.74,76721.51,0
88,1736924400,76722.89,76825.16,76714.59,76813.13,0
89,1736925300,76815.86,76869.88,76806.53,76821.21,0
90,1736926200,76822.13,76824.54,76729.74,76732.85,0
91,1736927100,76731.44,76731.44,76563.23,76563.26,0
92,1736928000,76565.0,76585.56,76479.7,76543.61,0
93,1736928900,76546.17,76601.38,76499.45,76582.94,0
94,1736929800,76581.71,76636.89,76561.48,76604.79,0
95,1736930700,76604.59,76654.97,76557.79,76558.73,0
96,1736931600,76557.85,76729.31,76547.22,76707.86,0
97,1736932500,76707.23,76741.98,76661.8,76720.51,0
98,1736933400,76716.63,76759.32,76712.6,76729.84,0
99,1736934300,76730.02,76778.56,76659.84,76774.13,0
100,1736999100,77319.5,77319.5,77064.42,77152.39,0
101,1737000000,77151.37,77198.26,77014.15,77027.64,0
102,1737000900,77024.38,77035.63,76932.02,76984.1,0
103,1737001800,76985.79,77033.49,76943.3,76988.02,0
104,1737002700,76987.12,77037.99,76978.94,76993.01,0
105,1737003600,76993.84,77034.96,76969.14,77012.54,0
106,1737004500,77007.65,77013.11,76895.51,76945.39,0
107,1737005400,76945.66,76972.57,76925.41,76942.66,0
108,1737006300,76940.59,76958.5,76908.97,76942.57,0
109,1737007200,76946.55,77022.63,76926.45,77009.43,0
110,1737008100,77010.71,77017.96,76980.01,77003.02,0
111,1737009000,77005.97,77013.02,76969.19,76982.56,0
112,1737009900,76980.98,77004.0,76957.15,76986.24,0
113,1737010800,76990.38,77026.5,76980.91,77024.86,0
114,1737011700,77025.37,77095.77,77022.42,77071.24,0
115,1737012600,77070.27,77094.9,77019.14,77068.89,0
116,1737013500,77069.43,77071.03,77041.51,77066.44,0
117,1737014400,77064.87,77087.32,77035.45,77053.54,0
118,1737015300,77051.64,77088.58,77041.02,77061.84,0
119,1737016200,77062.14,77082.71,77052.0,77070.96,0
120,1737017100,77072.46,77072.46,76930.28,76950.53,0
121,1737018000,76953.56,76983.19,76920.28,76970.18,0
122,1737018900,76970.98,76990.77,76940.32,76981.71,0
123,1737019800,76975.49,77037.69,76973.17,76998.93,0
124,1737020700,76998.88,77159.27,76985.65,77151.11,0
125,1737085500,77069.19,77069.19,76557.79,76695.15,0
126,1737086400,76703.3,76776.56,76511.81,76590.93,0
127,1737087300,76588.76,76692.9,76565.03,76677.84,0
128,1737088200,76679.71,76722.49,76597.07,76597.69,0
129,1737089100,76597.87,76787.77,76584.82,76779.3,0
130,1737090000,76781.05,76793.34,76597.75,76605.14,0
131,1737090900,76599.89,76599.89,76272.39,76289.86,0
132,1737091800,76290.68,76391.9,76263.29,76374.38,0
133,1737092700,76377.0,76456.61,76363.36,76441.61,0
134,1737093600,76434.4,76518.57,76411.0,76459.33,0
135,1737094500,76457.94,76500.53,76388.58,76498.93,0
136,1737095400,76498.77,76649.88,76487.79,76643.67,0
137,1737096300,76644.84,76812.99,76600.42,76648.11,0
138,1737097200,76647.37,76755.04,76644.3,76689.13,0
139,1737098100,76685.63,76739.07,76622.14,76718.22,0
140,1737099000,76717.61,76722.98,76616.06,76619.41,0
141,1737099900,76615.46,76635.01,76519.68,76560.18,0
142,1737100800,76563.65,76610.62,76498.73,76567.67,0
143,1737101700,76563.65,76641.97,76542.34,76598.04,0
144,1737102600,76595.33,76644.09,76541.51,76617.76,0
145,1737103500,76614.44,76692.11,76593.3,76665.09,0
146,1737104400,76664.5,76731.1,76657.4,76725.06,0
147,1737105300,76726.39,76755.94,76672.72,76755.71,0
148,1737106200,76753.69,76760.12,76589.55,76616.11,0
149,1737107100,76615.29,76658.07,76597.16,76628.38,0
150,1737344700,76978.53,77017.54,76627.6,76699.53,0
151,1737345600,76699.08,76759.92,76584.84,76718.32,0
